Model Name,Girder Type,Nb,L,S,w_oh,ts_U,ts_O,fc_deck,fc_girder,rail_left,rail_right,b_rail_left,b_rail_right,o_rail_left,o_rail_right,q_rail_left,q_rail_right,G1 - max_axial,G1 - max_shear,G1 - max_lat_shear,G1 - max_torsion,G1 - max_bm,G1 - max_lat_bm,G2 - max_axial,G2 - max_shear,G2 - max_lat_shear,G2 - max_torsion,G2 - max_bm,G2 - max_lat_bm,G3 - max_axial,G3 - max_shear,G3 - max_lat_shear,G3 - max_torsion,G3 - max_bm,G3 - max_lat_bm,G4 - max_axial,G4 - max_shear,G4 - max_lat_shear,G4 - max_torsion,G4 - max_bm,G4 - max_lat_bm,G1-A1-X,G2-A1-X,G3-A1-X,G4-A1-X,G1-A2-X,G2-A2-X,G3-A2-X,G4-A2-X,G1-A1-Y,G2-A1-Y,G3-A1-Y,G4-A1-Y,G1-A2-Y,G2-A2-Y,G3-A2-Y,G4-A2-Y,G1-A1-Z,G2-A1-Z,G3-A1-Z,G4-A1-Z,G1-A2-Z,G2-A2-Z,G3-A2-Z,G4-A2-Z
Tx46-L_75-Nb_4-S_120-O_15-ts_100,Tx46,4,900,144,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,32612.56641,27849.29492,16990.33984,921817.6875,5745098,2596875,-110.7994843,5953.629883,2764.883301,305252.9375,2397752.75,-2668.75,1.654149413,67.02168274,12387.53516,36787.60156,182038.8594,-296.75,24862.18555,619.4824219,5160.306641,28408.4375,666.109375,33575.875,0,0,0,0,0,0,0,0,34694.26172,4274.69043,-488.5914001,-980.3308105,34694.26172,4274.69043,-488.5915833,-980.3308105,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_20-ts_85,Tx46,4,900,144,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,37709.94141,29600.60742,17065.3125,927327.625,6147855.5,2329707.25,-133.9391327,4585.321777,3649.352539,290353.1563,2123835.25,-3294.583984,0.926792383,544.9406738,12970.12402,75101.375,43580.60938,151.75,27733.86523,310.7261353,6113.472656,58563.5,-151.03125,28030.25,0,0,0,0,0,0,0,0,36315.59375,2523.443604,-798.8267822,-540.1817017,36315.59375,2523.443604,-798.8267822,-540.1817017,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_20-ts_100,Tx46,4,900,144,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,33383.24219,28836.47266,16212.80859,922059.125,5942388,2339209.25,-117.4313965,5389.350098,3060.341553,313642.5313,2277084.75,-2825.9375,0.247208282,274.3554382,12011.69531,33293.54297,128899.5,-199.5,24967.46484,641.0533447,5408.344727,32295.5,516.0185547,27641,0,0,0,0,0,0,0,0,36050.82422,2982.971436,-547.4190674,-986.3500977,36050.82422,2982.971436,-547.4190674,-986.3500977,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_25-ts_85,Tx46,4,900,144,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,39153.17188,30633.7793,16285.31445,928122.9375,6361772,2036479,-143.596817,4036.530518,4003.732422,297099.4688,1975816.25,-3481.169922,0.559785724,728.3483887,12689.94238,80878.5625,1756.078125,249.5,27886.81445,314.3018188,6390.176758,62643.25781,-244.34375,22928,0,0,0,0,0,0,0,0,37660.25,1216.455078,-844.9748535,-531.7005615,37660.25,1216.455078,-844.9748535,-531.7005615,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_25-ts_100,Tx46,4,900,144,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,34372.61328,29828.62109,15329.55078,914331.3125,6141285,2043118.375,-125.5427551,4903.464355,3390.106934,322572.4688,2155323.75,-3038.404297,-1.034429073,484.5684204,11616.64551,37308.65625,74530.14063,-112.25,25017.95898,662.6494751,5667.507813,36841.90625,365.8764648,21347,0,0,0,0,0,0,0,0,37397.5625,1715.635986,-623.9366455,-989.2307739,37397.5625,1715.635986,-623.9366455,-989.2307739,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_30-ts_85,Tx46,4,900,144,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,40746.35547,31674.25586,15408.70215,924044.75,6573345.5,1701703,-153.9998474,3525.985596,4471.5625,304704.8438,1829122.5,-3692.871094,0.302874982,911.3532715,12376.38086,86197.875,1547.25,340.5546875,27957.4043,317.9614258,6667.07959,66729.42188,-333.796875,20939.5,0,0,0,0,0,0,0,0,39004.35156,-90.04394531,-891.4350586,-522.8410645,39004.34766,-90.04394531,-891.4350586,-522.8410034,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_30-ts_100,Tx46,4,900,144,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,35521.11328,30827.77148,14361.47949,903872.8125,6337627,1709120.125,-134.3280029,4502.445801,3754.57373,332303.875,2034945.75,-3273.5625,-2.150610924,697.1206055,11194.91406,42116.65625,20117.5,-32,24994.40625,684.4002075,5928.370605,41504.1875,219.7280273,18784.25,0,0,0,0,0,0,0,0,38743.04688,450.543457,-702.0949707,-991.4645386,38743.04688,450.543457,-702.0949707,-991.4646606,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_35-ts_85,Tx46,4,900,144,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,42484.99219,32701.35156,14460.27832,915140.0625,6782511,1327092,-164.6656036,3084.830811,5024.867188,313164.4375,1683987.125,-3910.566406,0.184547976,1093.86084,12034.9043,91109.5,1337.65625,426.1308594,27952.14648,320.7103882,6940.538574,70805.60938,-419.145752,19494.625,0,0,0,0,0,0,0,0,40347.64844,-1396.166992,-937.7486572,-513.6987305,40347.64844,-1396.166748,-937.7486572,-513.6987305,0,0,0,0,0,0,0,0
Tx46-L_75-Nb_4-S_120-O_35-ts_100,Tx46,4,900,144,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,36819.21484,31814.10352,13331.74023,889091,6531178,1338993.75,-143.311264,4103.54834,4277.925781,342840.0625,1916259.625,-3512.84375,-3.094395399,910.6442871,10750.72559,46573.8125,2352.328125,42.875,24902.13477,705.0193481,6187.445313,46232.875,78.82861328,16544.25,0,0,0,0,0,0,0,0,40087.75391,-814.046936,-780.359436,-993.3171997,40087.75391,-814.046936,-780.359314,-993.3171997,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_15-ts_85,Tx46,4,1020,72,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,17498.74219,23266.99805,4933.599121,641446.5625,5211875,521295.1563,-250.2799225,10065.24121,1016.455444,496755.125,3496706.25,8333.335938,8.373607635,4115.537598,3505.771973,305999.875,1532492.375,7894.321289,10564.2998,692.0112915,2358.547852,218042.7656,107156.8125,3173,0,0,0,0,0,0,0,0,35150.42969,6189.24707,4841.382813,-3681.025635,35150.42969,6189.246582,4841.382813,-3681.025635,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_15-ts_100,Tx46,4,1020,72,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,15209.24805,22588.14258,4720.119141,631167.3125,5024687,553103.625,-226.1170959,10296.69629,854.5206299,500549.5625,3495393,8200.345703,2.873994827,4459.269043,3232.076904,338892.0938,1639904.25,8390.132813,8722.556641,639.3510742,2097.988037,252031.0313,194339.1875,3431.4375,0,0,0,0,0,0,0,0,35084.08203,6588.010254,5386.262695,-4558.321289,35084.08203,6588.010254,5386.262695,-4558.321289,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_20-ts_85,Tx46,4,1020,72,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,16984.61914,24474.25391,4090.709717,653324.875,5467628,273622.7188,-254.5064697,10015.51074,1263.988037,515381.875,3443122.75,8501.724609,14.56517029,3783.570068,3110.980469,309313.625,1443146.625,7798.475586,9125.303711,593.1952515,2271.894775,224057.625,17961.92188,3112.4375,0,0,0,0,0,0,0,0,37420.16797,4408.647949,4787.952148,-4116.735352,37420.16797,4408.647949,4787.952148,-4116.735352,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_20-ts_100,Tx46,4,1020,72,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,14163.08691,23691.92383,3787.389404,638059.3125,5261549.5,301617.4688,-227.1623688,10325.95605,1040.3396,518186.6563,3450530.75,8369.21875,8.135072708,4136.587891,2760.944824,345055.875,1559222.625,8320.625,6865.966309,593.6983643,1949.144409,264312.9063,106041.7031,3412.388672,0,0,0,0,0,0,0,0,37321.03906,4866.783691,5388.085938,-5075.874023,37321.03906,4866.783691,5388.085938,-5075.874023,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_25-ts_85,Tx46,4,1020,72,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,16910.01172,25692.33594,3077.377197,653885.9375,5722632.5,15809,-264.3024597,9957.587891,1613.0979,535627.0625,3392682.25,8542.3125,20.40025139,3436.141357,2649.589355,313779.3125,1355050.875,7656.533203,7542.068848,806.3599243,2221.418213,226053.9531,7129.4375,2870.34375,0,0,0,0,0,0,0,0,39646.48828,2730.463623,4656.595703,-4533.514648,39646.48828,2730.463623,4656.595703,-4533.514648,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_25-ts_100,Tx46,4,1020,72,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,13567.63477,24815.87891,2698.051025,633042.1875,5498276,18934.57813,-233.6403656,10351.0625,1337.210815,537764.75,3410245,8426.915039,13.2873373,3798.298096,2231.114746,352635.3438,1479026,8215.625,4998.879883,829.4212646,1831.727905,271439.3125,11199.88379,3186.408203,0,0,0,0,0,0,0,0,39497.22266,3285.984863,5281.793457,-5564.967285,39497.22266,3285.984863,5281.793457,-5564.967285,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_30-ts_85,Tx46,4,1020,72,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,17219.47852,26927.72656,1941.37915,647543.6875,5971029.5,2884.279785,-276.8737183,9902.321289,2050.783691,557099.1875,3344519,8519.4375,26.1350174,3089.043701,2129.977295,318935.1563,1269726,7488.6875,5881.196777,1055.830566,2192.73291,226366.5938,7101.1875,2497.265625,0,0,0,0,0,0,0,0,41872.57813,1055.832397,4520.505371,-4948.883789,41872.57813,1055.832397,4520.505371,-4948.883789,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_30-ts_100,Tx46,4,1020,72,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,13364.77246,25956.12305,1499.02002,624994.4375,5727820.5,3777.8125,-242.7152557,10377.78418,1719.717407,560359.625,3372747.25,8431.52832,18.47487259,3460.590576,1650.089966,360870.0313,1401426.5,8091.6875,3331.446777,1178.359497,1732.109375,276575.4063,11234.2666,2814.5625,0,0,0,0,0,0,0,0,41668.88672,1717.201782,5164.063477,-6050.118164,41668.88672,1717.201782,5164.0625,-6050.118164,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_35-ts_85,Tx46,4,1020,72,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,17891.78125,28147.0625,787.5394897,643471.3125,6212957,473.84375,-290.3093872,9849.633789,2575.359131,579852.5625,3298635.75,8470.226563,31.51333237,2743.685059,1560.554443,324805.625,1186912.875,7308.769043,4282.696289,1457.416504,2181.945801,224916.7344,7072.75,2055.943359,0,0,0,0,0,0,0,0,44099.5,-619.9748535,4383.645508,-5363.141113,44099.5,-619.9748535,4383.645508,-5363.141113,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_60-O_35-ts_100,Tx46,4,1020,72,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,13539.79297,27081.00781,987.4110107,618530,5950126.5,1521.311157,-252.601181,10406.7002,2189.336426,585600.375,3337843,8415.875,23.3944416,3125.582275,1025.768311,369733.7188,1326310,7962,1868.300537,1606.942993,1646.890381,279772.125,11267.25,2372.3125,0,0,0,0,0,0,0,0,43840.55859,148.4876709,5044.115234,-6533.130371,43840.55859,148.4876709,5044.115234,-6533.130371,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_15-ts_85,Tx46,4,1020,84,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,22545.92383,25226.27539,7010.014648,709608.1875,5665302,868399,-202.7667847,9644.917969,1464.513672,492431.1875,3556298.5,5920.6875,15.29419518,3281.320313,4950.176758,243740.6875,1271551.5,6244.371094,15691.96484,500.3999939,2977.518555,164293,5212,4435.75,0,0,0,0,0,0,0,0,35848.04297,6303.52002,3455.685059,-3107.213379,35848.04297,6303.52002,3455.685059,-3107.213379,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_15-ts_100,Tx46,4,1020,84,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,19411.27344,24448.46484,6698.132324,699507,5452785,899261.125,-167.4033508,10035.52344,1161.684692,498360.0625,3575949.5,5834.287109,2.503737926,3740.204346,4581.132813,286477.6875,1402452.375,6012.203125,12999.13379,608.1173096,2622.947266,205098.625,8760.050781,2743.4375,0,0,0,0,0,0,0,0,35716.48438,6627.566406,4155.316406,-3999.333496,35716.48438,6627.566406,4155.316406,-3999.333496,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_20-ts_85,Tx46,4,1020,84,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,22486.34961,26443.15625,6181.075195,719882.75,5922286.5,607058.25,-211.4784241,9449.588867,1718.869385,509139.375,3486947,5967.927734,18.04897881,2977.30542,4588.898926,242659.125,1182865,6142.75,14863.77832,726.7578125,2995.2146,164697.6875,5052.5625,2512.875,0,0,0,0,0,0,0,0,37917.60938,4624.598633,3361.280518,-3403.455322,37917.60938,4624.598633,3361.280518,-3403.455322,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_20-ts_100,Tx46,4,1020,84,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,18740.47656,25566.73633,5768.865234,703963.875,5689311.5,633527,-173.5743103,9946.392578,1361.883301,514568.8125,3520827.25,5865.667969,4.973577023,3453.260498,4127.787109,288347.5938,1322515.625,5939.5,11718.39258,933.7686768,2572.050781,211025.875,8627,2683.464844,0,0,0,0,0,0,0,0,37762.97656,4986.714355,4120.098633,-4369.75293,37762.97656,4986.714844,4120.098145,-4369.75293,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_25-ts_85,Tx46,4,1020,84,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,22824.90234,27665.14453,5186.910645,719137.375,6178878,293249.7188,-224.5054626,9247.401367,2044.612061,527392.6875,3419723.5,5899.925781,20.59620476,2657.186523,4167.649902,242629.9844,1094760.375,6003.375,13902.27148,1029.211792,3051.464844,161739.375,4895.701172,2306.75,0,0,0,0,0,0,0,0,39953.11719,3025.691895,3207.822266,-3686.601318,39953.11719,3025.692383,3207.822266,-3686.600342,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_25-ts_100,Tx46,4,1020,84,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,18478.61914,26697.93359,4687.851563,696802.75,5926178,319609.2813,-183.7830811,9847.09082,1629.226074,532519.25,3469133.5,5794.912109,7.477754116,3147.317383,3620.591797,291438.375,1242444.625,5832.75,10318.67578,1273.322144,2556.082275,212477.9844,8496.0625,2466.449219,0,0,0,0,0,0,0,0,39759.17188,3462.162354,3997.899658,-4719.200195,39759.17188,3462.162354,3997.899658,-4719.200195,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_30-ts_85,Tx46,4,1020,84,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,23498.57227,28901.30859,4075.429443,713903.25,6429425,4042.90625,-239.8760986,9046.822266,2586.508301,546965.5625,3354585.25,5778.4375,23.23267555,2337.602783,3694.844238,243369.5938,1008707.188,5845,12799.50684,1337.310303,3131.569824,157391.375,4741.9375,1999.5625,0,0,0,0,0,0,0,0,41988.23438,1428.85498,3051.128418,-3968.185547,41988.23438,1428.85498,3051.128418,-3968.185547,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_30-ts_100,Tx46,4,1020,84,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,18561.76367,27842.55859,3502.900146,689595.4375,6156532,7806.046875,-196.1424255,9748.630859,2071.640381,551796.5,3419942.5,5677.742188,10.20254135,2841.429199,3067.795654,295236.75,1164254,5710.824219,8799.21875,1619.217651,2561.667969,212181.5,8361,2133.0625,0,0,0,0,0,0,0,0,41751.60938,1946.985107,3866.45752,-5065.018555,41751.60938,1946.985107,3866.45752,-5065.019043,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_35-ts_85,Tx46,4,1020,84,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,24488.8125,30119.87695,2883.995605,708868.125,6674070,1578.32959,-256.0420532,9004.110352,3218.86499,567881.1875,3291613.5,5638.398438,25.79299355,2019.729126,3179.113281,244864.4063,924524.6875,5678.375,11560.79688,1640.94165,3230.875488,151623.9375,4593.272461,1636.955078,0,0,0,0,0,0,0,0,44023.8125,-169.5460205,2894.234375,-4248.468262,44023.8125,-169.5460205,2894.234375,-4248.468262,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_70-O_35-ts_100,Tx46,4,1020,84,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,18965.05273,28970.56836,2250.088135,680701.75,6380296,2457.036133,-209.2108459,9651.612305,2635.979004,572378.625,3373184.25,5546.328125,12.92343521,2537.712402,2477.721436,299700.8438,1087903.875,5585.049805,7166.082031,1959.47998,2584.725342,210202.5313,8231.886719,1741.769531,0,0,0,0,0,0,0,0,43744.10156,431.255127,3733.264648,-5408.591309,43744.10156,431.2554932,3733.264648,-5408.591309,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_15-ts_85,Tx46,4,1020,96,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,27662.79297,26860.29492,9152.697266,780007.625,6068139,1266481.625,-177.9636383,9153.523438,1906.719727,476400.8438,3554531,3748.417969,-33.53903961,2400.692627,6917.282715,179642.8906,1027237.813,4100.322266,20581.07617,718.0401001,3653.501953,116265.125,3857.6875,12437.8125,0,0,0,0,0,0,0,0,36506.99219,6285.595703,2297.226563,-2589.783691,36506.99219,6285.595703,2297.226563,-2589.783691,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_15-ts_100,Tx46,4,1020,96,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,23760.79297,26019.5332,8745.803711,770500.625,5836436.5,1293885.75,-213.7608795,9587.495117,1375.67627,486251.8125,3598290.5,3213.357422,-3.493600845,2969.621094,6298.120117,230034.0781,1176041.625,3896.170898,17177.86133,998.8348389,3165.379639,158926.8125,6697.625,10508.03125,0,0,0,0,0,0,0,0,36319.13672,6599.471191,3032.075684,-3450.650879,36319.13672,6599.471191,3032.075684,-3450.649902,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_20-ts_85,Tx46,4,1020,96,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,28001.9043,28064.18359,8333.682617,789336.5,6324761,993524.25,-186.7941437,8837.082031,2238.767334,491524.8125,3467958.5,3693.228516,-31.7081337,2118.84668,6463.167969,176310.0313,940354.25,4040.125,20224.42578,932.2598267,3759.937744,112358.75,3632.5625,9365,0,0,0,0,0,0,0,0,38410.07031,4697.061035,2177.398438,-2784.496094,38410.07031,4697.061035,2177.398438,-2784.496094,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_20-ts_100,Tx46,4,1020,96,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,23436.19336,27132.05859,7818.492676,773262.5,6071563.5,1015731,-215.0185394,9385.303711,1642.818848,501480.125,3530914.5,3215.175781,-2.953521252,2706.155518,5733.92334,228896.8125,1096820.625,3851.111328,16368.75391,1250.378418,3200.376953,160332.5,6485.625,7354.78125,0,0,0,0,0,0,0,0,38206.22266,5039.436523,2964.712891,-3710.340332,38206.22266,5039.4375,2964.712891,-3710.340332,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_25-ts_85,Tx46,4,1020,96,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,28703.42188,29270.40625,7358.337402,788058.625,6581418.5,668200.375,-199.1560669,8514.354492,2644.123047,508091.625,3382624.5,3535.875,-29.84121704,1821.94397,5955.123535,173776.9375,853505.5625,3950.75,19747.80469,1151.46167,3902.994629,105994.5,3410.0625,4299.75,0,0,0,0,0,0,0,0,40287.02344,3170.064941,2013.139648,-2970.194824,40287.02344,3170.064697,2013.139648,-2970.194824,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_25-ts_100,Tx46,4,1020,96,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,23485.5332,28253.37695,6748.055664,764838.6875,6307496.5,689813.5625,-220.0301819,9174.65332,1979.234619,518241.1563,3465874,3118.650391,-2.221093416,2423.173584,5126.221191,228765.1563,1017009.625,3775.259766,15450.76953,1511.388672,3270.114258,158011.2188,6275.9375,1906.625,0,0,0,0,0,0,0,0,40052.57422,3573.654785,2828.779297,-3954.975586,40052.57422,3573.654785,2828.779297,-3954.975586,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_30-ts_85,Tx46,4,1020,96,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,29698.56836,30488.90234,6272.775391,783488.5625,6832709.5,292499.25,-213.4714355,8291.223633,3120.664795,525991.9375,3299250.75,3331.664063,-27.82343483,1525.647705,5395.490723,171995.3125,768117.375,3846.5,19137.30469,1374.140015,4068.425293,98452.1875,3193.5,1945.8125,0,0,0,0,0,0,0,0,42163.44531,1644.370239,1846.742798,-3154.520752,42163.44531,1644.370239,1846.742798,-3154.520752,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_30-ts_100,Tx46,4,1020,96,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,23839.26367,29386.35742,5581.016113,757447.8125,6537653.5,318067.8125,-226.879425,8964.578125,2385.396729,536314.25,3403124,2980.389648,-1.191707969,2139.937744,4530.688965,229324.8906,938517.9375,3686.125,14416.7959,1776.550049,3361.542236,154238.25,6067.875,1643.5,0,0,0,0,0,0,0,0,41895.76953,2115.254883,2685.644531,-4196.632324,41895.76953,2115.254883,2685.644531,-4196.632324,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_35-ts_85,Tx46,4,1020,96,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,30971.09961,31689.29492,5114.132324,777045.5,7078749,2735.586914,-228.4877625,8180.148926,3740.456299,545222.125,3217973.5,3113.238281,-25.76198769,1230.937134,4891.906738,170941.2188,684074.25,3735.625,18398.82031,1592.809204,4251.366699,89762.53125,2984.5625,1662.292969,0,0,0,0,0,0,0,0,44039.9375,117.2729492,1680.516235,-3337.695313,44039.9375,117.2729492,1680.516235,-3337.695313,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_80-O_35-ts_100,Tx46,4,1020,96,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,24475.23242,30502.32227,4353.056641,746666.1875,6761919.5,3776.125,-234.3527222,8862.972656,2893.704102,555667.3125,3342698.5,2830.53125,-0.02722035,1858.452026,3984.242188,230526.9063,861362.125,3592.976563,13273.03516,2036.632568,3470.217041,149082.7188,5868.901367,1336.5625,0,0,0,0,0,0,0,0,43738.88672,656.2166748,2541.26416,-4436.334961,43738.88672,656.2164307,2541.26416,-4436.334961,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_90-O_15-ts_85,Tx46,4,1020,108,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,32551.80273,28224.69336,11625.29297,853227.25,6423259.5,1706628.375,-203.8184662,8553.367188,2242.737061,454572.125,3503076,1153.818359,-6.326537132,1637.680176,8914.75,121454.2578,807250.375,2651.5,24987.89844,804.0565796,4322.592285,77884.84375,2517.632813,19470.25,0,0,0,0,0,0,0,0,37128.92578,6133.318848,1353.070068,-2115.278809,37128.92578,6133.318848,1353.070068,-2115.278809,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_90-O_15-ts_100,Tx46,4,1020,108,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,28008.8418,27344.00391,10965.55762,844562.5,6177273,1728624.5,-166.7172241,9152.130859,1710.017456,471417.4375,3574516.5,1496.5625,4.792504787,2308,8135.286133,173813.3438,966246.1875,2636.571289,21068.61523,1157.828979,3717.497559,120901,5116.625,17781.25,0,0,0,0,0,0,0,0,36882.83594,6475.264648,2076.848145,-2934.916016,36882.83594,6475.264648,2076.848145,-2934.916016,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_90-O_20-ts_85,Tx46,4,1020,108,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,33212.32031,29403.23242,10872.2627,862062.9375,6678672,1423880.875,-207.8744507,8138.484375,2642.212402,468294.8438,3399408,1079.189453,-6.481414795,1376.471436,8493.267578,116243.0938,723510.9375,2631.142578,24963.73438,952.5516968,4509.143555,72556.5,2297.625,16621,0,0,0,0,0,0,0,0,38891.89063,4621.235352,1224.187988,-2237.280762,38891.89063,4621.235352,1224.187988,-2237.280762,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_90-O_20-ts_100,Tx46,4,1020,108,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,27984.76563,28440.0293,10086.67773,846197.25,6410646,1439784,-172.3400574,8856.369141,1994.230835,485872.0625,3494099.25,1441.158203,3.846712351,2060.522217,7591.12207,170639.5938,888289,2619.875,20622.59375,1344.844604,3831.974854,118154,4868.3125,14614.0625,0,0,0,0,0,0,0,0,38636.64063,4987.414063,1987.563721,-3111.585449,38636.64063,4987.414063,1987.563599,-3111.585449,0,0,0,0,0,0,0,0
Tx46-L_85-Nb_4-S_90-O_25-ts_85,Tx46,4,1020,108,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,34203.75781,30582.99414,9968.924805,860741.8125,6934539.5,1089210,-215.0293732,7717.214844,3116.400146,483341.8125,3296220.25,911.3125,-6.614487171,1101.843384,8023.609375,111727.8203,639372.125,2587.408203,24832.91406,1103.8479,4725.413086,65380.53125,2081.205078,12380.5625,0,0,0,0,0,0,0,0,40635.19141,3156.105469,1061.711182,-2352.974121,40635.19141,3156.105469,1061.71106,-2352.974121,0,0,0,0,0,0,0,0
